SITE_AKG_ID;DATABASE_NAME;SITE_SOURCE_ID;SITE_NAME;MAIN_CITY_NAME;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;CARAC_EXP;BIBLIOGRAPHY;COMMENTS
1301870;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_102949505;"Teningen, Nimburg, Bahnstation""""";Teningen;;4326;7.761846;48.105904;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : 102949505;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Straße # AUTRES :
1301871;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_102949625;"Teningen-Bottingen, Nimburg, Langacker""""";Teningen;;4326;7.778379;48.090363;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Indéterminé;;;;Non;Ortschronik Nimburg (1977) 11. # AKTENZEICHEN : 102949625;LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Tragwerke, Konstruktionssysteme, Bauweise # TYP_FEIN : Mauerreste # AUTRES :
1301873;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_102960979;"Teningen, Nimburg, Ortsetter""""";Teningen;;4326;7.774645;48.104748;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : 102960979;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Verkehr allg. # TYP_FEIN : Straße (arch.) # AUTRES :
1301874;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_102967478;Waldkirch, Turmstraße 1, Waldkirch;Waldkirch;;4326;7.9603643;48.093216;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Rituel;Édifice religieux;;;Non;-- # AKTENZEICHEN : 102967478;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Sakralbauten und -werke # TYP_FEIN : Kirche # AUTRES :
1301877;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_102993566;"Forchheim, Forchheim, Muhrmatten""""";Forchheim;;4326;7.6779914;48.163013;;Oui;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : 102993566;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301880;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_103009901;"Forchheim, Lindenbrunnenweg 3, Forchheim, Erster Bruckacker""""";Forchheim;;4326;7.7038116;48.16586;;Oui;Prospecté aérien;Non renseigné;Indéterminé;Indéterminé;Immobilier;Indéterminé;Fosse;;;Non;Bad. Fundber. III, 1934, 152. # AKTENZEICHEN : 103009901;LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Grundriss (Luftbild) # TYP_FEIN : Grube # AUTRES :
1301881;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_103010093;"Forchheim, Forchheim, Lindenbrunnenbuck / Lindenbrunnenweg""""";Forchheim;;4326;7.713022;48.17815;;Oui;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Funéraire;Nécropole;;;Non;"Bad. Fundber. 16, 1940, 38.
M. Hoeper, Alamann. Besiedlungsgeschichte 2001, 223-225. # AKTENZEICHEN : 103010093";LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Gräberfeld # AUTRES :
1301883;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_103023400;"Forchheim, Forchheim, Muhrmatten""""";Forchheim;;4326;7.677945;48.16307;;Oui;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : 103023400;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
1301888;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96957009;Kenzingen, Kenzingen;Kenzingen;;4326;7.735826;48.20035;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/104-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1301890;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96971667;"Emmendingen, Emmendingen, Brettenbach""""";Emmendingen;;4326;7.8705626;48.112125;;Oui;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Dépôt;;;;Non;Wagner, E. Fundstellen und Funde I, 1908 - bes. 198 - 199 # AKTENZEICHEN : 96971667;LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : Fund allg. # TYP_FEIN : Depotfund # AUTRES :
1301891;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96971668;"Emmendingen-Windenreute, Windenreute, Brettenbach""""";Emmendingen;;4326;7.872077;48.112217;;Oui;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Dépôt;;;;Non;Wagner, E. Fundstätten und Funde I, 1908 - bes. 198 - 199 # AKTENZEICHEN : 96971668;LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : Fund allg. # TYP_FEIN : Depotfund # AUTRES :
1301897;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96971997;"Bahlingen, Bahlingen, Schleichen""""";Bahlingen;;4326;7.755728;48.13223;;Oui;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : 96971997;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301901;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96972005;"Bahlingen, Bahlingen, Riedlehau""""";Bahlingen;;4326;7.7620053;48.11048;;Oui;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : 96972005;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301915;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96984461;Herbolzheim, Herbolzheim;Herbolzheim;;4326;7.748078;48.235416;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7712/002-02;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301916;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96984462;Herbolzheim, Herbolzheim;Herbolzheim;;4326;7.7457094;48.235363;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7712/002-03;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Befestigung allg. # TYP_FEIN : Grabenanlage # AUTRES :
1301917;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96984481;Rheinhausen, Oberhausen;Rheinhausen;;4326;7.7218795;48.21736;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/011-02;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1301918;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96984483;Rheinhausen, Oberhausen;Rheinhausen;;4326;7.714782;48.219444;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7712/011-04;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301919;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96984518;Rheinhausen, Niederhausen;Rheinhausen;;4326;7.7170696;48.23105;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7712/047-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301920;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96984558;"Herbolzheim, Herbolzheim, Grüne""""";Herbolzheim;;4326;7.7725825;48.23074;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Circulation;Voie;;;Non;-- # AKTENZEICHEN : L7712/095-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Verkehr allg. # TYP_FEIN : Straße (arch.) # AUTRES :
1301921;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96984977;Riegel, Riegel;Riegel;;4326;7.715338;48.159286;;Oui;Non renseigné;Non renseigné;-150:-26;-150:-26;Immobilier;Rituel;;;;Non;Bittel/Schiek/Müller, Atlas (1990) 389 # AKTENZEICHEN : L7912/016-05;LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : Metallzeiten # DAT_FEIN : Späte LatÃ¨nezeit # TYP_GROB : Kultanlage allg. # TYP_FEIN : Viereckschanze # AUTRES :
1301922;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96984978;Endingen, Endingen;Endingen;;4326;7.7182903;48.154778;;Oui;Non renseigné;Non renseigné;-150:-26;-150:-26;Immobilier;Rituel;;;;Non;Bittel/Schiek/Müller, Atlas (1990) 389 # AKTENZEICHEN : L7912/016-06;LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : Metallzeiten # DAT_FEIN : Späte LatÃ¨nezeit # TYP_GROB : Kultanlage allg. # TYP_FEIN : Viereckschanze # AUTRES :
1301923;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96985145;"Forchheim, Forchheim, Muhrmatten""""";Forchheim;;4326;7.680111;48.16498;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7912/120-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301924;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96985160;Kenzingen, Kenzingen;Kenzingen;;4326;7.7602882;48.198044;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7912/149-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1301925;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96994890;Herbolzheim, Herbolzheim;Herbolzheim;;4326;7.75258;48.230724;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7712/002-04;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1301927;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96996575;Herbolzheim, Herbolzheim;Herbolzheim;;4326;7.793053;48.229736;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7712/097-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301928;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_96999937;"Herbolzheim, Tutschfelden, Ried""""";Herbolzheim;;4326;7.803715;48.213203;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/012-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1301929;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97000627;Riegel, Riegel;Riegel;;4326;7.727547;48.152077;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7912/058-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301935;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97017086;"Riegel, Riegel, Brennstützenacker/Fronhof...""""";Riegel;;4326;7.7408924;48.146133;;Oui;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Funéraire;Non renseigné;Enclos funéraire;;Non;"Zur Bestattung der Glockenbecherkultur (Gewann Grasäcker):
Bad. Fundber. 17, 1941-1947, 131 - 260 - Taf. 43. Bad. Fundber. 21, 1958, Taf. 26. Fundber. Baden-Württemberg 15, 1990, 530.
Mithräum: Fundber. Baden-Württemberg 29, 2007, 327-532. Germania 64, 1986 # AKTENZEICHEN : RIEG003";LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Kreisgraben # AUTRES :
1301936;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97017087;"Riegel, Riegel, Brühl/Holzmatten/Kabisgarten""""";Riegel;;4326;7.754696;48.14552;;Oui;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Habitat;;;;Non;Poisignon, Töpferei Riegel, 1886, 40-42 # AKTENZEICHEN : RIEG004;LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301938;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97017091;"Riegel, Riegel, Gallberg""""";Riegel;;4326;7.7336755;48.14426;;Oui;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Habitat;;;;Non;BF I, 1925.1928, 371 # AKTENZEICHEN : RIEG006;LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301939;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97017092;"Riegel, Riegel, Schleichen""""";Riegel;;4326;7.755723;48.133038;;Oui;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : RIEG007;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301941;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97017095;"Riegel, Riegel, Mördergrube""""";Riegel;;4326;7.7135973;48.158424;;Oui;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Rituel;;;;Non;Bittel e.a., Viereckschanzen 1990, 389, Abb.252 # AKTENZEICHEN : RIEG010;LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : Kultanlage allg. # TYP_FEIN : Viereckschanze # AUTRES :
1301944;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97017100;"Riegel, Riegel, Schollen""""";Riegel;;4326;7.730639;48.15785;;Oui;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : RIEG015;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301945;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97017101;"Riegel, Riegel, Filge/Schollen""""";Riegel;;4326;7.734146;48.155437;;Oui;Non renseigné;Non renseigné;-2200:-26;-2200:-26;Immobilier;Funéraire;Non renseigné;Enclos funéraire;;Non;-- # AKTENZEICHEN : RIEG016;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : vorgeschichtlich unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Kreisgraben # AUTRES :
1301951;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97017108;"Riegel, Riegel, Tugmatten""""";Riegel;;4326;7.7534904;48.16671;;Oui;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : RIEG025;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1301955;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97018367;"Herbolzheim, Wagenstadt, Breite""""";Herbolzheim;;4326;7.774069;48.20881;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7712/056-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1301956;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97018368;Herbolzheim, Herbolzheim;Herbolzheim;;4326;7.7533107;48.22643;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7712/057-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Villa rustica # AUTRES :
1301961;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97018430;"Sasbach, Jechtingen, Hinterer Hochberg"", Schnellertsburg""";Sasbach;;4326;7.6211324;48.12431;;Oui;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Funéraire;Nécropole;;;Non;-- # AKTENZEICHEN : JECH003M;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m# DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : -1 # TYP_FEIN : Gräberfeld # AUTRES :
1301964;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_97018451;"Teningen-Köndringen, Köndringen, Ottenberg""""";Teningen;;4326;7.8101463;48.138176;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;;;Non;"Hoeper, Alamannische Siedlungsgeschichte (2001) 251 und 254f.
Der Landkreis Emmendingen II.2 (2001) 715. # AKTENZEICHEN : 97018451";LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 50 m Toleranz# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Bestattung allg. # AUTRES :
1301969;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_98299291;Herbolzheim, Steckenstraße 10, Herbolzheim, Haus Fey / Fink;Herbolzheim;;4326;7.7785306;48.221424;;Non;Non renseigné;Non renseigné;Indéterminé;1500:1699;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : 98299291;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : auf 5 m genau# DAT_GROB : Neuzeit # DAT_FEIN : Frühe Neuzeit (16.-17.Jh.) # TYP_GROB : Siedlung allg. # TYP_FEIN : Gebäude, Haus allg. # AUTRES :
1301974;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_98299646;Herbolzheim, Hauptstraße 42;Herbolzheim;;4326;7.7773824;48.221775;;Non;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Aménagement hydraulique;Approvisionnement;Fontaine;;Non;-- # AKTENZEICHEN : HERB014M;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : auf 5 m genau# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bauten und Werke für die Ver- und Entsorgung # TYP_FEIN : Brunnen # AUTRES :
1301976;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_98299692;Herbolzheim, Hauptstraße 32, ehemaliges Gasthaus Adler;Herbolzheim;;4326;7.777049;48.22237;;Non;Non renseigné;Non renseigné;Indéterminé;1500:1701;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : HERB016M;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : auf 5 m genau# DAT_GROB : Neuzeit # DAT_FEIN : Frühe Neuzeit (16.-17.Jh.) # TYP_GROB : Bauten für Handel und Wirtschaft # TYP_FEIN : Gasthaus # AUTRES :
1301977;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_98299729;Herbolzheim, Rusterstraße 8, Alte Burg;Herbolzheim;;4326;7.7784824;48.222115;;Non;Non renseigné;Non renseigné;Indéterminé;1500:1700;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : HERB017M;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : auf 5 m genau# DAT_GROB : Neuzeit # DAT_FEIN : Frühe Neuzeit (16.-17.Jh.) # TYP_GROB : Wohnbauten # TYP_FEIN : Wohnhaus # AUTRES :
1301979;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_98299778;Herbolzheim, Hauptstraße 62;Herbolzheim;;4326;7.777962;48.220222;;Non;Non renseigné;Non renseigné;Indéterminé;1600:1699;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : HERB019M;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : auf 5 m genau# DAT_GROB : Neuzeit # DAT_FEIN : Frühe Neuzeit (17. Jh.) # TYP_GROB : Siedlung allg. # TYP_FEIN : Hof # AUTRES :
1301983;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_98786435;"Malterdingen, Malterdingen, Pfannenstiel""""";Malterdingen;;4326;7.8511415;48.168015;;Non;Non renseigné;Non renseigné;-800:-461;-800:-461;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : 98786435;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : auf 5 m genau# DAT_GROB : Metallzeiten # DAT_FEIN : Hallstattzeit # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1301984;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_98853477;"Teningen-Köndringen, Köndringen, Ruckenbühl""""";Teningen;;4326;7.7962785;48.133907;;Non;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Aménagement hydraulique;Évacuation;;;Non;-- # AKTENZEICHEN : 98853477;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : auf 5 m genau# DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bauten und Werke für die Ver- und Entsorgung # TYP_FEIN : Drainage # AUTRES :
1301986;Extrait de l'inventaire archéologique Südbaden-ADAB-2011;BW_99425534;"Endingen, Herrenstraße 35, Kiechlinsbergen, Ortsetter""""";Endingen;;4326;7.6572137;48.125294;;Non;Non renseigné;Non renseigné;-460:-26;-460:-26;Immobilier;Habitat;Groupé;;;Non;"Bad. Fundber. 23, 1967, 251-258.
B. Röder, FrühlatÃ¨nekeramik aus dem Breisgau (1995) 179 - 208f. - 236f. - 252 - 256 - Taf. 63f. # AKTENZEICHEN : 99425534";LISTENTEXT : -- # BEGRUENDUNG :  # GENAUIGK_T : mit 20 m Toleranz# DAT_GROB : Metallzeiten # DAT_FEIN : LatÃ¨nezeit # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Siedlung # AUTRES :
