site_id,nom_site,commune,departement,pays,type_site,longitude,latitude,x_l93,y_l93,periode,sous_periode,datation_debut,datation_fin,confiance,source,description,bibliographie
CAG68_rixheim_8ed8f171,Rothubel-Ringelweg Bockbrücke,Rixheim,68,FR,TUMULUS,,,,,HALLSTATT,,-800,-450,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(008 AH) - Au lieu-dit  Rothubel-Ringelweg  Bockbrücke,  dans  la  Hardt,  8
autres tertres auraient été repérés, dont le Rothubel qui a été  entamé  par
G. Stoffel en 1858. Il a recueilli des tessons céramiques et une  pointe  de
lance. Certaines pointes de lances en bronze avaient  déjà  été  découvertes
dans le tumulus quelques années auparavant. Aug. Stoeber  signale  également
la présence d’un tertre se nommant le Rosslagerhubel (diam. : 35 m) dans  la
même contrée : G. Stoffel, Présentation  d’un  mémoire  sur  le  tumulus  de
Habsheim (P.V. du 01.08.1858), dans B.S.C.M.H.A., I, 3,  1858-1860,  p. 68 ;
Lettre  au  Comité  de  la  Conservation  pour  les  Monuments   Historiques
concernant les fouilles d’un tumulus à Rixheim (P.V.  du  04.10.1858),  dans
B.S.C.M.H.A., I, 3, 1858-1860, p. 10 ; - Aug. Stoeber,  1859 ;  - F.  Wolff,
1903, p. 195, n° 83 ; - A.W.  Naue,  1905,  p. 476 ;  - Dict.  Comm.,  1982,
p. 1197.","Dans la rue des  Pierres,  J.-J.  Wolf  a  localisé  des  traces  d’habitats
hallstattiens  lors  de  la  fouille  de  la  nécropole  mérovingienne  (cf.
infra) : Dict. Comm., 1982, p. 1198."
CAG68_rixheim_b183e550,Brunnenberg,Rixheim,68,FR,NECROPOLE,,,,,LA_TENE,,-450,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(006 AH) - Au lieu-dit Brunnenberg, J.-J. Wolf mentionne  la  découverte  en
1971 d’un site de  La  Tène  ancienne :  Prospection  au  sol  J.-J.  Wolf ;
- Dict. Comm., 1982, p. 1198.

Au  lieu-dit  Ristel,  en  1977,  Chr.  Voegtlin  a   détecté   des   traces
d’occupation laténienne finale : Prospection au sol Chr. Voegtlin ;  - Dict.
Comm., 1982, p. 1198.

Sur le ban communal, Chr. Voegtlin a découvert un établissement romain  daté
des  Ier-IIIe  siècles  apr.  J.-C. :  Prospection  au  sol  Chr.  Voegtlin.
Information  C.A.H.R. ;  - J.-J.  Wolf,  B.  Viroulet,  1993,  p. 99,  n° 7,
fig. 1, n° 7.

Sur le ban communal, un trésor d’environ 70  monnaies  a  été  découvert  en
1850. Elles  sont  datées  des  règnes  de  Valérien,  Gallien,  Claude  II,
Aurélien, Tacite et Probus.  Catalogue  Manuscrit  du  Musée  Historique  de
Mulhouse, n° 2932 : L.-G.  Werner,  1926a,  p. 31,  n° 15 ;  - Dict.  Comm.,
1982, p. 1197.

Sous l’église de Rixheim, G. Meyer  signale  des  indices  de  constructions
romaines, notamment des tegulæ auxquelles adhère du mortier de tuileau : J.-
J. Wolf, B. Viroulet, 1993, p. 99, n° 6, fig. 1, n° 6.

Aux lieux-dits Grünfeld et Steinen, L.-G. Werner mentionne  la  présence  de
nombreuses monnaies romaines et des restes  de  fondations :  L.-G.  Werner,
1913a, p. 13.

 : L.-G. Werner, 1913a, p. 13.","Dans  la  rue  des  Pierres,  on  signale  la  découverte  d’une   sépulture
mérovingienne en 1976 : Dict. Comm., 1982, p. 1198."
CAG68_rixheim_dad3acfd,"(003 AH) - Dans la rue du Général de Gaulle, une nécropole mérovingienne a été repérée sur une étendue de plus de 100",Rixheim,68,FR,NECROPOLE,,,,,HALLSTATT,hac,-800,-450,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(003 AH) - Dans la rue du Général de Gaulle, une nécropole  mérovingienne  a
été repérée sur une étendue de plus de 100  m2.  D’après  L.-G.  Werner,  ce
cimetière se trouve le long de la voie romaine qui se dirige  vers  Mandeure
par Larga. Les premières sépultures ont été déterrées en 1875.  Une  fouille
sans méthode a eu lieu en 1883 qui ne permet plus de  connaître  le  contenu
précis de chacune des 17 tombes. Ces dernières étaient construites à  l’aide
de plaques, creusées dans le gravier (à une profondeur qui variait de 1 m  à
1,50 m) et orientées est-ouest, tête à l’est. A proximité d’une  des  tombes
de guerrier, un squelette de cheval entier a également été mis au  jour.  Le
matériel dans la plupart des tombes était disposé soit  à  côté  du  défunt,
soit à ses pieds. Dans chaque tombe, on comptabilise 1 à 3 vases  aux  pieds
de l’individu. Nous ne pouvons livrer  qu’une  liste  sommaire  du  matériel
recueilli (selon A.  Straub,  P.V.  du  11.02.1884) :  1  fibule  en  argent
richement ouvragée, ornée  de  quatre  petites  pièces  de  verre  rouge  et
terminée par une tête  d’animal  à  fortes  oreilles ;  1  rouelle  ajourée,
presque intacte ; 5 peignes en os ; plusieurs grains de collier en  pâte  de
terre cuite colorée ; 2 boutons, l’un en os,  avec  une  ouverture  centrale
entourée de  sept  petits  cercles,  l’autre  en  terre  cuite  brune,  avec
ornement ondulé de couleur jaune ; 4 fers de lances de formes  différentes ;
2 haches en fer : une francisque, une  hache  avec  lame  élargie  des  deux
côtés ; 2 umbos ; 1 verre de couleur jaunâtre irisé  (diam.  sup. :  70 mm ;
haut. :  150 mm),  cornet  à  fond  plat  décoré  d’une  série  de   cordons
parallèles appliqués en dessous de l’ouverture (cf.  J.-Y.  Feyeux,  1991) ;
quelques vases en poterie ordinaire, dont  un  avec  anse  et  deux  rangées
circulaires d’empreintes oblongues en guise d’ornement.  La  pièce  la  plus
intéressante découverte sur le site est un  grand  coquillage  nommé  Cyprea
tigris. Ce mollusque provient des mers  chaudes  et  témoigne  de  relations
commerciales lointaines. Seuls cinq autres sites mérovingiens ont  livré  ce
type de matériel en Alsace :  Baldenheim  (Bas-Rhin),  Crastatt  (Bas-Rhin),
Koenigshoffen (Bas-Rhin), Schiltigheim (Bas-Rhin) et Kunheim  (cf.  Kunheim,
n° 172, rue de la Forge, 004 AH)  .  En  1921,  on  découvrit  une  dernière
sépulture qui contenait 1 scramasaxe, 1 fer de lance et quelques tessons  de
poterie.  Datation  proposée :  fin  Ve-VIe  siècle.  Musée  Historique   de
Mulhouse : A. Straub, Découverte de tombes mérovingiennes  à  Rixheim  (P.V.
du 11.02.1884), dans B.S.C.M.H.A.,  II,  12,  1881-1884,  p. 139-141 ;  - F.
Wolff, 1903, p. 195, n° 84 ; - L.-G. Werner, 1922a ;  1924a,  p. 86 ;  1932-
1933, p. 691 ; - R. Forrer, 1934b, p. 235,  carte ;  - L.-G.  Werner,  1946-
1949a, p. 811-813 ; - Dict. Comm., 1982,  p. 1198 ;  - J.-Y.  Feyeux,  1991,
p. 62-63, fig. 4.",
CAG68_rorschwihr_ed87b8b2,Galgenbuckel-Werbreben-Stuempf,Rorschwihr,68,FR,TUMULUS,,,,,HALLSTATT_LA_TENE,Ha C,-800,-620,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(002 AP) -  Au  lieu-dit  Galgenbuckel-Werbreben-Stuempf,  l’instituteur  de
Rorschwihr M. Guth,  assisté  de  Ch.  Winckler,  réalisa  la  fouille  d’un
tumulus en 1894. C’est A.W. Naue qui en donne l’information  qu’il  tire  de
coupures de journaux. Les objets déposés  au  Musée  de  Strasbourg  avaient
déjà disparu au temps des recherches de A.W. Naue. Une  partie  du  mobilier
découvert avait été donnée à M. Guth et à Ch. Winckler.  A.W.  Naue  n’a  vu
que la céramique découverte dans le tumulus. A 1 m de profondeur, au  centre
du tertre (diam. : 14 m ; haut. : 1,80 m),  M.  Guth  a  observé  une  .  En
dessous de ce dispositif, il découvrit une couche de  charbons  de  bois  et
des ossements. A 1,80 m de profondeur, il a noté la  présence  de  plusieurs
céramiques, certaines décorées d’incisions géométriques et au graphite.  Cet
ensemble est daté du Hallstatt C.  Une  tombe  à  inhumation  découverte  en
périphérie du tumulus contenait une épée sans fourreau  qui  pourrait  dater
de La  Tène,  selon  A.W.  Naue.  2  haches  en  bronze  ont  également  été
déterrées, mais l’auteur ne donne pas de plus amples explications sur  cette
découverte.   Musée   d’Unterlinden,   Colmar.   Musée   Archéologique    de
Strasbourg : Ch. Winckler, 1897, carte ; - F. Wolff, 1903, p. 223,  n° 290 ;
- A.W. Naue, 1905, p. 333-334 ; - Dict. Comm., 1982, p. 1129.

Sur le ban communal, on a découvert une rouelle à six  rayons  et  appendice
ornementé. Cet objet pourrait dater de l’âge  du  Fer :  F.-Ch.  Faudel,  G.
Bleicher, 1883-1885, p. 49, n° 5.","Sur  le  ban  communal,  H.  Danzas  signale  la  découverte  .  Il  propose
l’hypothèse d’un établissement agricole qui pourrait appartenir  au  domaine
dirigé  par  la  villa   de   Bergheim   (cf.   Bergheim,   n° 028,   Froen-
Bobckenbruck) : H. Danzas, 1902, p. 289."
CAG68_rouffach_a5f12dbd,Stiermatt en 1989,Rouffach,68,FR,NECROPOLE,,,,,HALLSTATT_LA_TENE,,-800,-25,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"5* (017 AH) -  Au  lieu-dit  Stiermatt  en  1989,  R.  Goguey  mentionne  la
présence d’un troisième enclos quadrangulaire  de  type  ,  avec  2  cercles
tumulaires à proximité et une série  de  fosses :  Prospection  aérienne  R.
Goguey. Information Carte Archéologique, S.R.A. Strasbourg.

6* Sur le ban  communal,  on  mentionne  la  découverte,  en  1905-1906,  de
provenant d’une nécropole Hallstatt-La  Tène.  Ce  cimetière  ne  peut  être
localisé avec précision pour le moment. Peut-être  se  trouve-t-il  au  même
endroit que les incinérations du Bronze du  lieu-dit  Gallbühl  (non  traité
ici) ou que celui de la découverte du bracelet (cf. infra 012 AH) :  Rapport
de l’exercice 1905-1906 (P.V. du 20.12.1906),  dans  B.S.C.M.H.A.,  II,  21,
1906, p. 93 ; - Dict. Comm., 1982, p. 1235.",
CAG68_rouffach_d0da9141,"7* (012 AH) - A l’est du village, M. Jehl et Ch. Bonnet signalent la découverte fortuite, en août 1914,",Rouffach,68,FR,NECROPOLE,,,,,HALLSTATT,Ha D1,-620,-540,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"7* (012 AH) - A l’est du  village,  M.  Jehl  et  Ch.  Bonnet  signalent  la
découverte  fortuite,   en   août   1914,   d’un   bracelet   à   cannelures
longitudinales et boutons terminaux, daté du Hallstatt D1. Cette  trouvaille
signale probablement la présence d’une tombe et  peut-être  d’une  nécropole
protohistorique. Collection privée :  M.  Jehl,  Ch.  Bonnet,  1959,  p. 25,
point H ; - S. Plouin, M.-P. Koenig, 1990.

8* Au sud du village, à proximité de la gravière Sturm, en  1969,  P.  Faust
signale la découverte fortuite d’un  bracelet  à  cannelures  longitudinales
(Hallstatt D1). Musée  de  Rouffach :  Information  orale  P.  Faust ;  - S.
Plouin, M.-P. Koenig, 1990, p. 29, fig. 7, n° 6.","9* Au n° 20 de la rue des Chardonnerets, M. Boumaza mentionne la  découverte
d’un  bracelet  à  cannelures  longitudinales   (Hallstatt D1).   Musée   de
Rouffach : Information orale P. Faust ; - S.  Plouin,  M.-P.  Koenig,  1990,
p. 26, fig. 7, n° 7."
CAG68_rouffach_e5168ac1,Gallbühl,Rouffach,68,FR,NECROPOLE,,,,,HALLSTATT,Ha C,-800,-620,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"10* (001 AP) - Au lieu-dit Gallbühl, M. Jehl et Ch. Bonnet ont  fouillé  une
fosse aménagée dans le gravier, découverte à 2,20 m de profondeur.  De  gros
cailloux  disposés  en  arc  de  cercle  recouvraient  une  terre  fortement
mélangée à du charbon  de  bois  attestant  probablement  la  présence  d’un
foyer. La fosse atteignait la nappe phréatique actuelle mais rien ne  permet
d’affirmer qu’elle l’atteignait déjà à l’époque protohistorique. Les  parois
de la structure étaient abruptes, presque verticales mais du côté nord,  les
fouilleurs ont observé une descente large d’1 m environ, en pente  douce  et
dallée de pierres plates juxtaposées, qui  permettait  un  accès  plus  aisé
pour  atteindre  le  fond  de  la  fosse.   Les   auteurs   proposent   deux
interprétations : un silo aménagé ou un puits. Le  matériel  du  remplissage
était composé d’un important lot de céramique grossière avec des rebords  et
des cordons à décors digités, un fragment de coupe graphitée et des  tessons
d’une urne peinte en rouge. Cet ensemble peut être daté du Hallstatt C.  Des
traces   d’occupation   romaine   ont   également   été   signalées.   Musée
d’Unterlinden, Colmar : M. Jehl,  Ch.  Bonnet,  1959,  p. 25-27,  fig. 2-3 ;
- Gallia, 1960,  p. 246 ;  - Gallia,  1980,  p. 444 ;  - B.  Normand,  1981,
p. 428 ; - Dict. Comm., 1982, p. 1235.",
CAG68_rouffach_e2f3d200,"11* (006 AP) - Lors de la construction d’un nouveau pavillon à l’Asile, en 1935, on a découvert des fosses hallstatt",Rouffach,68,FR,HABITAT,,,,,HALLSTATT,,-800,-450,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"11* (006 AP) - Lors de la construction d’un nouveau pavillon à  l’Asile,  en
1935, on a découvert des  fosses  hallstattiennes :  M.  Jehl,  Ch.  Bonnet,
1959, p. 25, point G, p. 35 ; - Dict. Comm., 1982, p. 1235.

12* Des découvertes fortuites  ont  eu  lieu  à  plusieurs  endroits  de  la
commune, dans toute la moitié  sud  de  la  ville :  en  1954,  lors  de  la
construction de la piscine municipale ; en 1969,  lors  de  l’assainissement
de la piscine ; en 1980,  lors  de  l’installation  de  sanitaires  dans  le
camping. Ces différentes trouvailles donnent une  idée  de  la  densité  des
vestiges dans une zone appelée jusqu’au XIIIe  siècle  suburbium  rubeum,  à
savoir , qui garde encore l’empreinte d’une  configuration  orthogonale.  Le
site s’étend sur une terrasse colluvionnaire entre les  coteaux  du  piémont
vosgien et la plaine alluviale de  la  Lauch  à  l’Ill  sur  une  superficie
d’environ 12 ha. On suppose que ce site  est  une  agglomération  secondaire
implantée sur  un  carrefour  routier.  Pourtant,  la  présence  d’une  voie
romaine n’a pas été prouvée archéologiquement pour l’instant : Dict.  Comm.,
1982, p. 1235 ; - Fr. Pétry et alii, 1994, p. 165-166.",
CAG68_sainte-croix-en-plaine_7e2c574f,Oberes Holzackerfeld,Sainte-Croix-en-Plaine,68,FR,TUMULUS,,,,,HALLSTATT_LA_TENE,Ha D1,-620,-540,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(001  AH)  -  Au  lieu-dit  Oberes  Holzackerfeld,  en  1976,  R.  Goguey  a
photographié 14 cercles  funéraires.  Ils  ont  été  fouillés  en  sauvetage
programmé  de  1979  à  1981,  lors  du  projet  d’autoroute  A35,  sous  la
responsabilité de A. Thévenin et J. Sainty  (fig. 179).  Les  diamètres  des
fossés tumulaires variaient entre 8,50 m et 33 m. Les  tumulus  renfermaient
une ou plusieurs sépultures (5 au maximum)  qui  n’avaient  pas  encore  été
arasées. L’occupation du site commence à la fin du Bronze  final,  vers  800
av. J.-C. Elle est attestée par 2 incinérations  découvertes  au  centre  et
dans le fossé du tumulus n° 4. Les structures ont livré 1 coupe à degrés  et
1 bracelet de bronze. Le reste de  la  nécropole  contenait  des  sépultures
(une vingtaine) datées du Hallstatt D2  (550-475  av.  J.-C.).  Le  mobilier
funéraire était composé de grandes urnes peintes en rouge et graphitées,  de
fines coupelles, de  petits  rasoirs  en  fer  en  forme  de  croissant,  de
bracelets, de fibules. A côté des bracelets en  lignite,  on  rencontre  les
bracelets en bronze massif  ornés  de  cannelures  longitudinales  datés  du
Hallstatt D1. Ces  derniers  sont  particulièrement  bien  représentés.  Les
fibules sont de type à ressort en arbalète et à fausse corde  à  bouclettes,
dont le pied est orné d’un cabochon de forme complexe, et à  arc  décoré  de
quatre spirales. Seul le tumulus 3 a été réoccupé  à  La  Tène  ancienne.  3
tombes perturbées ont  été  mises  au  jour.  L’une  d’elles  contenait  une
inhumation en décubitus dorsal accompagnée d’une  fibule  à  arc  orné  d’un
cabochon de corail et d’une fibule  zoomorphe  à  double  tête  de  canard :
Gallia Préhistoire, 1978 ; - Gallia Préhistoire, 1980, p. 333-334, fig. 22a-
22b ; - Gallia, 1980, p. 345 ; - Gallia Préhistoire, 1982 ; - Gallia,  1982,
p. 347-349 ;  - Enc.  Als.,  XI,  p. 6591-6592 ;  - S.  Plouin,  1983-1986 ;
1989b ; - S. Plouin, M.-P. Koenig, 1990, p. 27, fig. 6.",
CAG68_sainte-croix-en-plaine_185078dc,Hochweg,Sainte-Croix-en-Plaine,68,FR,OPPIDUM,,,,,HALLSTATT,Ha C,-800,-620,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(002 AP) - Au lieu-dit Hochweg, en 1984-1985, R. Goguey  a  photographié  un
ensemble protohistorique avec fosses parallèles et  enceinte  rectangulaire.
Des sondages ont été pratiqués du 9 au 11 juillet 1991 par  J.  Sainty.  Ils
ont livré les vestiges d’un habitat daté  de  la  transition  Bronze  final-
Hallstatt C :   Prospection   aérienne   R.   Goguey.   Information    Carte
Archéologique, S.R.A. Strasbourg ;  - J.  Sainty,  dans  Bilan  Scientifique
1991, p. 60.",
CAG68_sainte-croix-en-plaine_92a73afe,Obere Kätzis,Sainte-Croix-en-Plaine,68,FR,HABITAT,,,,,HALLSTATT,Ha C,-800,-620,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(017 AH) - Au lieu-dit Obere Kätzis, en 1995-1996,  des  sondages  puis  une
fouille de sauvetage ont été effectués. Une occupation du  Bronze  final  et
du Hallstatt C a été reconnue. Des vestiges romains ont également été  notés
en  1992 :  Prospection  au  sol  Ch.  Bonnet  et  S.  Plouin.   Information
C.A.H.R. ; - M.  Zehnacker,  X.  Boës,  Rapport  de  sondage,  1996,  S.R.A.
Strasbourg (inédit).",
CAG68_sainte-croix-en-plaine_64fe5d59,Schlittweg,Sainte-Croix-en-Plaine,68,FR,NECROPOLE,,,,,HALLSTATT,Ha C,-800,-620,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(003 AP) - Au lieu-dit Schlittweg, en 1984-1985, R. Goguey avait  repéré  la
présence de  vestiges  protohistoriques  sous  la  forme  de  fosses  et  de
segments de fossés rectilignes. Des sondages ont eu lieu  en  1990  réalisés
par J. Sainty. Ils ont mis au jour 3 incinérations et 1  fosse  ayant  servi
d’aire de crémation, datées  de  la  transition  Bronze  final-Hallstatt C :
Prospection aérienne R.  Goguey.  Information  Carte  Archéologique,  S.R.A.
Strasbourg ; - J. Sainty, Rapport de sondages, 1990 (inédit).",
CAG68_saint-louis_c7cd6844,(002 AH) - Le tumulus du Lisbühl est le plus célèbre des 7 tumulus du groupe de Blotzheim. Ce dernier se trouve s,Saint-Louis,68,FR,TUMULUS,,,,,HALLSTATT_LA_TENE,LT A,-450,-380,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(002 AH) - Le tumulus du Lisbühl est  le  plus  célèbre  des  7  tumulus  du
groupe de Blotzheim. Ce dernier se trouve sur la commune de Saint-Louis.  On
le surnomme  du fait de sa très grande taille (diam. : 75 m ;  haut. :  3,50
à 4 m). Les premières fouilles réalisées dans le  tumulus  datent  de  1884.
Elles ont été menées par F. Engel. Il pratiqua une coupe transversale  d’est
en ouest et réalisa un  au centre du tumulus de 1,50  à  2 m  de  profondeur
(fig. 182).  Il  recueillit  .  Aucun  relevé  n'a  été  réalisé ;  ce   qui
intéressait le fouilleur était évidemment le mobilier. Malheureusement  pour
lui, le tertre avait déjà été pillé. Une première description raisonnée  des
objets a  été  réalisée  en  1926  par  A.  Ruhlmann.  L’étude  du  mobilier
funéraire a été reprise dernièrement par Chr. Pare, en 1996. Voici la  liste
des objets qui ont été récupérés dans le tertre par F. Engel :  1  fibule  à
double timbale et 1  passe-lacet  proviennent  d’une  tombe  secondaire.  La
tombe centrale a livré un matériel appartenant à un  char,  un  harnachement
et un service de vaisselle en céramique.  Seuls  de  très  petits  fragments
proviennent du char : 4 fragments de tôles en fer qui sont les  vestiges  de
pinces de jante ; 1 fragment de  fer  courbe  appartenant  peut-être  à  une
boîte de moyeu et 2 tiges en fer pouvant correspondre à des restes de  clous
pour les axes. La caisse du char est représentée  par  1  plaque  en  bronze
ajourée, 1 rouelle, 1 anneau doté de  pointes.  Les  objets  appartenant  au
harnachement se limitent à 1 mors en fer, 3 clous  en  oméga  provenant  des
planches latérales en bois, des boutons à pieds annulaires  et  1  bouton  à
harnais simple. Les tessons appartiennent à une grande urne peinte en  rouge
et noir, décorée de  motifs  géométriques  incisés.  Les  incisions  étaient
remplies d’une substance blanche. Ce matériel permet de  dater  la  tombe  à
char du Hallstatt C. Une fouille a été pratiquée sur le tertre en  1973-1974
par le S.R.A., à l’occasion de la construction de l’aéroport  Mulhouse-Bâle.
Les fouilles ont permis d’observer le  mode  d’édification  du  tumulus.  Un
premier tertre qui devait avoir un diamètre de 18 à 20 m a tout d’abord  été
édifié au-dessus de la tombe centrale. Ensuite, un second apport d’argile  a
été réalisé. Le tumulus devait alors atteindre 40 m de  diamètre  et  3,50 m
de hauteur. Enfin, la dernière couche est constituée d’une argile rouge.  Un
fossé a également été taillé  dans  le  substrat  (larg. :  4-5 m ;  prof. :
1,50 m). Le tertre avait 54 m de diamètre et  sa  hauteur  primitive  devait
atteindre les 7 m. Trois foyers ont été découverts :  l’un  établi  dans  le
fossé, les deux autres sur le  sol  en  place,  à  l’intérieur  de  l’espace
funéraire délimité par le fossé. A l’un d’eux était associée une  coupe.  Le
mobilier récupéré date du VIe siècle av. J.-C.  Un  squelette,  probablement
récent (guerres révolutionnaires) a également été  découvert.  La  sépulture
centrale semble avoir été aménagée dans une chambre d’environ 6,75 m  sur  3
à 3,50 m de côté. Un dispositif de gros galets a été  observé  le  long  des
parois supposées de la chambre et devait servir à  un  éventuel  calage.  Un
lit cendreux  a  été  observé  au-dessus  des  galets.  Il  n’est  donc  pas
impossible  d’imaginer  une  incinération  centrale  sans   aménagement   de
charpente.  Les  fouilleurs  estiment  que  la  tombe  a  été   pillée   dès
l’Antiquité. Un fond de vase daté de La Tène III ou  du  début  de  l’époque
romaine a également  été  recueilli  dans  le  tertre.  Il  n’était  pas  en
relation avec une sépulture. Catalogue  manuscrit  du  Musée  Historique  de
Mulhouse, n° 1950-1969 : Schoepflin-Ravenèz, 1849-1851, III,  p. 59 ;  - F.-
Ch. Faudel, G. Bleicher, 1883-1885, p. 72 ; - F.-Ch. Faudel,  1888 ;  - A.W.
Naue, 1905, p. 509 ; - A. Ruhlmann, 1926 ; 1927a ; - Gallia,  1974,  p. 369-
371, fig. 5-6 et  1976, p. 382-384, fig. 4-5 ; - Fr.  Pétry,  1979a,  p. 10-
11, fig. 2 ; - Dict. Comm., 1981, p. 1308 ;  - B.  Normand,  1981,  p. 429 ;
- E. Kern, 1989 ; - Chr. Pare, 1996, p. 34-36.",
CAG68_saint-louis_05a8c1e1,Ritty-Heidenwald,Saint-Louis,68,FR,TUMULUS,,,,,HALLSTATT,Ha D1,-620,-540,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(007, 008, 009, 010, 011 AH) - Au lieu-dit Ritty-Heidenwald,  J.-J.  Wolf  a
noté la présence d’une nécropole tumulaire formée de 5  tertres.  3  d’entre
eux ont été fouillés en 1975 par des clandestins. Le matériel du  pillage  a
pu être récupéré par J.-J. Wolf  (fig.  183a,  b,  c,  d).  Une  description
sommaire des sépultures a également pu être réalisée. A  3 m  du  sommet  du
premier tertre, les  fouilleurs  mentionnent  la  présence  d’un  dispositif
formé de gros galets dressés qui entouraient un  dépôt  funéraire  constitué
de 4 vases (2 urnes dont une à épaulement décoré de chevrons, 1 coupe  et  1
tasse munie d’une anse). A 0,40 m sous  cet  aménagement,  une  sépulture  à
incinération avec 2 bracelets en bronze  à  tampons  sphériques  décorés  de
cannelures longitudinales, a été mise au jour.  Cette  tombe  est  datée  du
Hallstatt D1. Le second tertre a livré une sépulture à inhumation  centrale,
orientée sud-ouest/nord-est, tête au sud-ouest. Elle n’a  été  explorée  que
partiellement. Elle était protégée par  un  puissant  dispositif  réalisé  à
l’aide de gros galets. Un autre aménagement de galets  recouvrait,  dans  le
côté nord-est du tertre, une grande urne renfermant une tasse à anse.  Comme
dans l’autre tertre, le lien entre ce dépôt et  la  sépulture  n’a  pu  être
établi. La sépulture n’a livré qu’un  seul  bracelet  en  bronze  à  tampons
sphériques décorés de petites bandes alternativement lisses  et  gravées  de
stries transversales et de chevrons. Le troisième tumulus  n’a  été  exploré
que superficiellement et  n’a  rien  livré.  Ces  tertres  pourraient  faire
partie des tumulus du groupe de Blotzheim  (cf.  Blotzheim,  n° 042).  Musée
Historique de Mulhouse : J.-J. Wolf,  1978a ;  - Gallia,  1978,  p. 347-348,
fig. 1 ; - Fr. Pétry, 1979a, p. 11 ; - Dict.  Comm.,  1982,  p. 1308 ;  - S.
Plouin, M.-P. Koenig, 1990, p. 27, fig. 7, n° 9.",
CAG68_saint-louis_af40ee5b,Dreihaueser,Saint-Louis,68,FR,TUMULUS,,,,,HALLSTATT,,-800,-450,HIGH,CAG 68 — Haut-Rhin (M. Zehner),"(001, 006 AH) - Au lieu-dit Dreihaueser, en 1977,  J.-J.  Wolf  a  repéré  2
tumulus. Un seul a été fouillé (001 AH). Il a  livré  une  sépulture  de  la
transition Bronze final-Hallstatt : Information S.D.A.H.R. (inédit).",
